Timestamp,Actual position,Motor speed,Torque,Energy Consumption
1.47199989,628393929,2.0241203000000003,-0.26631,19901.0
1.47599989,628393950,2.0241165,-0.26435468,20605.0
1.47999989,628393970,2.024118,-0.26345240000000003,20312.0
1.48399989,628393991,2.0241175,-0.26498008,19945.0
1.48799989,628394011,2.02412,-0.2639548,19364.0
1.49199989,628394032,2.0241182,-0.26295367,18559.0
1.49599989,628394052,2.024119,-0.26483825,17977.0
1.49999989,628394072,2.024119,-0.26454934,17693.0
1.50399989,628394091,2.0241153,-0.26411974,17396.0
1.50799989,628394111,2.0241184,-0.26333252,17246.0
1.51199989,628394130,2.0241196,-0.26271546,17669.0
1.51599989,628394149,2.0241175,-0.26376545,18921.0
1.51999989,628394168,2.0241175,-0.26466763,19446.0
1.52399989,628394187,2.0241199,-0.26438215,19506.0
1.52799989,628394205,2.0241165,-0.2657888,19477.0
1.53199989,628394224,2.0241187,-0.2660857,19068.0
1.53599989,628394242,2.0241177,-0.26619112,18062.0
1.53999989,628394260,2.024119,-0.26559284,16826.0
1.54399989,628394278,2.0241199,-0.26587990000000006,17126.0
1.54799989,628394296,2.024118,-0.26607403,16709.0
1.55199989,628394313,2.0241184,-0.2661608,16618.0
1.55599989,628394331,2.0241187,-0.26517224,16546.0
1.55999989,628394348,2.0241163,-0.26536977,16905.0
1.56399989,628394365,2.0241187,-0.26449686,17889.0
1.56799989,628394382,2.0241177,-0.26549974,19542.0
1.57199989,628394399,2.0241191,-0.26570812,20491.0
1.57599989,628394416,2.0241153,-0.26531679999999996,20295.0
1.57999989,628394432,2.0241182,-0.26699564,19843.0
1.58399989,628394449,2.024119,-0.26707438,19422.0
1.58799989,628394465,2.024118,-0.26581213,19050.0
1.59199989,628394481,2.0241177,-0.26478517,18519.0
1.59599989,628394497,2.0241156000000005,-0.2656862,18301.0
1.59999989,628394513,2.024119,-0.26569712,17748.0
1.60399989,628394529,2.0241182,-0.26442274,17696.0
1.60799988,628394545,2.0241199,-0.26391056,18153.0
1.61199988,628394561,2.0241182,-0.26418602,19645.0
1.61599988,628394576,2.0241222,-0.2640545,20441.0
1.61999988,628394592,2.024118,-0.26503354,20502.0
1.62399988,628394607,2.0241191,-0.2650626,20486.0
1.62799988,628394623,2.024119,-0.26570556,20274.0
1.63199988,628394638,2.02412,-0.26522055,19304.0
1.63599988,628394653,2.0241177,-0.2656542,18139.0
1.63999988,628394668,2.0241158,-0.26494876,16704.0
